DateTime, Date, Time, Water Level, Sigma
2017-08-03 09:06,2017-08-03,09:06,8.434,H 
2017-08-03 15:00,2017-08-03,15:00,1.879,L 
2017-08-03 21:12,2017-08-03,21:12,9.543,HH
2017-08-04 03:30,2017-08-04,03:30,1.163,LL
2017-08-04 09:42,2017-08-04,09:42,8.473,H 
2017-08-04 15:48,2017-08-04,15:48,1.852,L 
2017-08-04 22:00,2017-08-04,22:00,9.812,HH
2017-08-05 04:18,2017-08-05,04:18,1.108,LL
2017-08-05 10:30,2017-08-05,10:30,8.880,H 
2017-08-05 16:30,2017-08-05,16:30,1.862,L 
2017-08-05 22:36,2017-08-05,22:36,10.179,HH
2017-08-06 05:06,2017-08-06,05:06,0.832,LL
2017-08-06 11:18,2017-08-06,11:18,8.824,H 
2017-08-06 17:06,2017-08-06,17:06,1.249,L 
2017-08-06 23:18,2017-08-06,23:18,10.051,HH
2017-08-07 05:36,2017-08-07,05:36,0.271,LL
2017-08-07 11:54,2017-08-07,11:54,8.923,H 
2017-08-07 17:42,2017-08-07,17:42,1.134,L 
2017-08-08 00:00,2017-08-08,00:00,10.156,HH
2017-08-08 06:12,2017-08-08,06:12,0.241,LL
2017-08-08 12:36,2017-08-08,12:36,9.277,H 
2017-08-08 18:24,2017-08-08,18:24,0.966,L 
2017-08-09 00:36,2017-08-09,00:36,10.333,HH
2017-08-09 06:54,2017-08-09,06:54,0.054,LL
2017-08-09 13:06,2017-08-09,13:06,9.356,H 
2017-08-09 19:00,2017-08-09,19:00,0.629,L 
2017-08-10 01:18,2017-08-10,01:18,10.002,HH
2017-08-10 07:30,2017-08-10,07:30,-0.293,LL
2017-08-10 13:42,2017-08-10,13:42,9.398,H 
2017-08-10 19:48,2017-08-10,19:48,0.386,L 
2017-08-11 01:54,2017-08-11,01:54,9.963,HH
2017-08-11 08:06,2017-08-11,08:06,-0.129,LL
2017-08-11 14:24,2017-08-11,14:24,9.667,H 
2017-08-11 20:24,2017-08-11,20:24,0.537,L 
2017-08-12 02:42,2017-08-12,02:42,10.061,HH
2017-08-12 08:48,2017-08-12,08:48,0.271,LL
2017-08-12 15:12,2017-08-12,15:12,10.068,HH
2017-08-12 21:18,2017-08-12,21:18,0.812,L 
2017-08-13 03:18,2017-08-13,03:18,10.015,H 
2017-08-13 09:36,2017-08-13,09:36,0.291,LL
2017-08-13 15:54,2017-08-13,15:54,10.025,HH
2017-08-13 22:06,2017-08-13,22:06,0.405,L 
2017-08-14 04:18,2017-08-14,04:18,9.552,H 
2017-08-14 10:24,2017-08-14,10:24,0.097,LL
2017-08-14 16:48,2017-08-14,16:48,10.018,HH
2017-08-14 23:00,2017-08-14,23:00,0.599,L 
2017-08-15 05:18,2017-08-15,05:18,9.500,H 
2017-08-15 11:18,2017-08-15,11:18,0.553,LL
2017-08-15 17:48,2017-08-15,17:48,10.379,HH
2017-08-15 23:54,2017-08-15,23:54,0.560,L 
2017-08-16 06:18,2017-08-16,06:18,9.434,H 
2017-08-16 12:18,2017-08-16,12:18,0.602,L 
2017-08-16 18:36,2017-08-16,18:36,10.501,HH
2017-08-17 01:12,2017-08-17,01:12,0.061,LL
2017-08-17 07:24,2017-08-17,07:24,9.303,H 
2017-08-17 13:18,2017-08-17,13:18,0.612,L 
2017-08-17 19:42,2017-08-17,19:42,10.530,HH
2017-08-18 02:06,2017-08-18,02:06,-0.359,LL
2017-08-18 08:30,2017-08-18,08:30,9.493,H 
2017-08-18 14:24,2017-08-18,14:24,0.884,L 
2017-08-18 20:48,2017-08-18,20:48,11.373,HH
2017-08-19 03:12,2017-08-19,03:12,-0.090,LL
2017-08-19 09:42,2017-08-19,09:42,10.058,H 
2017-08-19 15:36,2017-08-19,15:36,0.619,L 
2017-08-19 21:48,2017-08-19,21:48,11.508,HH
2017-08-20 04:12,2017-08-20,04:12,-0.411,LL
2017-08-20 10:30,2017-08-20,10:30,10.179,H 
2017-08-20 16:30,2017-08-20,16:30,-0.221,L 
2017-08-20 22:48,2017-08-20,22:48,11.301,HH
2017-08-21 05:06,2017-08-21,05:06,-0.946,LL
2017-08-21 11:24,2017-08-21,11:24,10.274,H 
2017-08-21 17:24,2017-08-21,17:24,-0.398,L 
2017-08-21 23:42,2017-08-21,23:42,11.331,HH
2017-08-22 06:00,2017-08-22,06:00,-0.936,LL
2017-08-22 12:12,2017-08-22,12:12,10.579,H 
2017-08-22 18:12,2017-08-22,18:12,0.051,L 
2017-08-23 00:24,2017-08-23,00:24,11.616,HH
2017-08-23 06:42,2017-08-23,06:42,-0.539,LL
2017-08-23 13:00,2017-08-23,13:00,10.550,H 
2017-08-23 19:06,2017-08-23,19:06,-0.257,L 
2017-08-24 01:24,2017-08-24,01:24,10.960,HH
2017-08-24 07:30,2017-08-24,07:30,-0.382,LL
2017-08-24 13:54,2017-08-24,13:54,10.540,H 
2017-08-24 19:54,2017-08-24,19:54,0.005,L 
2017-08-25 02:12,2017-08-25,02:12,10.471,HH
2017-08-25 08:24,2017-08-25,08:24,-0.100,LL
2017-08-25 14:42,2017-08-25,14:42,10.166,H 
2017-08-25 20:42,2017-08-25,20:42,0.248,L 
2017-08-26 02:54,2017-08-26,02:54,9.736,HH
2017-08-26 09:12,2017-08-26,09:12,0.117,LL
2017-08-26 15:18,2017-08-26,15:18,9.716,H 
2017-08-26 21:36,2017-08-26,21:36,0.412,LL
2017-08-27 03:48,2017-08-27,03:48,9.172,H 
2017-08-27 09:54,2017-08-27,09:54,0.576,L 
2017-08-27 16:06,2017-08-27,16:06,9.421,HH
2017-08-27 22:30,2017-08-27,22:30,0.770,LL
2017-08-28 04:36,2017-08-28,04:36,8.660,H 
2017-08-28 10:42,2017-08-28,10:42,0.907,L 
2017-08-28 16:54,2017-08-28,16:54,9.123,HH
2017-08-28 23:12,2017-08-28,23:12,1.055,LL
2017-08-29 05:24,2017-08-29,05:24,8.293,H 
2017-08-29 11:36,2017-08-29,11:36,1.419,L 
2017-08-29 17:48,2017-08-29,17:48,8.827,HH
2017-08-29 23:54,2017-08-29,23:54,1.465,LL
2017-08-30 06:42,2017-08-30,06:42,8.319,H 
2017-08-30 12:30,2017-08-30,12:30,2.105,L 
2017-08-30 18:42,2017-08-30,18:42,9.447,HH
2017-08-31 01:06,2017-08-31,01:06,1.954,LL
2017-08-31 07:18,2017-08-31,07:18,8.476,H 
2017-08-31 13:12,2017-08-31,13:12,2.328,L 
2017-08-31 19:42,2017-08-31,19:42,9.638,HH
2017-09-01 02:06,2017-09-01,02:06,1.705,LL
2017-09-01 08:12,2017-09-01,08:12,8.194,H 
2017-09-01 14:18,2017-09-01,14:18,1.767,L 
2017-09-01 20:42,2017-09-01,20:42,8.811,HH
2017-09-02 03:00,2017-09-02,03:00,0.957,LL
2017-09-02 09:06,2017-09-02,09:06,7.978,H 
2017-09-02 15:18,2017-09-02,15:18,1.603,L 
2017-09-02 21:18,2017-09-02,21:18,9.211,HH
2017-09-03 03:42,2017-09-03,03:42,0.891,LL
2017-09-03 09:54,2017-09-03,09:54,8.775,H 
2017-09-03 15:48,2017-09-03,15:48,2.007,L 
2017-09-03 21:54,2017-09-03,21:54,10.350,HH
2017-09-04 04:24,2017-09-04,04:24,0.802,LL
2017-09-04 10:36,2017-09-04,10:36,9.057,H 
2017-09-04 16:36,2017-09-04,16:36,0.970,L 
2017-09-04 22:54,2017-09-04,22:54,9.982,HH
2017-09-05 05:12,2017-09-05,05:12,0.599,LL
2017-09-05 11:18,2017-09-05,11:18,9.703,H 
2017-09-05 17:18,2017-09-05,17:18,1.114,L 
2017-09-05 23:24,2017-09-05,23:24,10.435,HH
2017-09-06 05:36,2017-09-06,05:36,0.281,LL
2017-09-06 11:48,2017-09-06,11:48,9.976,H 
2017-09-06 18:00,2017-09-06,18:00,0.671,L 
2017-09-07 00:12,2017-09-07,00:12,10.445,HH
2017-09-07 06:12,2017-09-07,06:12,0.314,L 
2017-09-07 12:30,2017-09-07,12:30,10.205,H 
2017-09-07 18:42,2017-09-07,18:42,0.107,LL
2017-09-08 00:54,2017-09-08,00:54,10.458,HH
2017-09-08 07:00,2017-09-08,07:00,-0.372,LL
2017-09-08 13:18,2017-09-08,13:18,10.156,H 
2017-09-08 19:18,2017-09-08,19:18,-0.169,L 
2017-09-09 01:36,2017-09-09,01:36,10.297,HH
2017-09-09 07:42,2017-09-09,07:42,-0.264,L 
2017-09-09 13:54,2017-09-09,13:54,10.317,HH
2017-09-09 20:06,2017-09-09,20:06,-0.277,LL
2017-09-10 02:18,2017-09-10,02:18,9.992,H 
2017-09-10 08:30,2017-09-10,08:30,-0.320,L 
2017-09-10 14:36,2017-09-10,14:36,10.100,HH
2017-09-10 20:54,2017-09-10,20:54,-0.379,LL
2017-09-11 03:06,2017-09-11,03:06,9.470,H 
2017-09-11 09:18,2017-09-11,09:18,0.123,LL
2017-09-11 15:30,2017-09-11,15:30,10.245,HH
2017-09-11 21:48,2017-09-11,21:48,0.136,L 
2017-09-12 04:12,2017-09-12,04:12,9.674,H 
2017-09-12 10:12,2017-09-12,10:12,0.802,L 
2017-09-12 16:18,2017-09-12,16:18,10.730,HH
2017-09-12 22:48,2017-09-12,22:48,0.235,LL
2017-09-13 05:06,2017-09-13,05:06,9.402,H 
2017-09-13 11:00,2017-09-13,11:00,0.848,L 
2017-09-13 17:24,2017-09-13,17:24,10.694,HH
2017-09-13 23:54,2017-09-13,23:54,0.566,LL
2017-09-14 06:06,2017-09-14,06:06,9.644,H 
2017-09-14 12:06,2017-09-14,12:06,1.085,L 
2017-09-14 18:36,2017-09-14,18:36,10.671,HH
2017-09-15 00:54,2017-09-15,00:54,0.471,LL
2017-09-15 07:06,2017-09-15,07:06,9.444,H 
2017-09-15 13:12,2017-09-15,13:12,0.871,L 
2017-09-15 19:36,2017-09-15,19:36,10.533,HH
2017-09-16 02:00,2017-09-16,02:00,0.071,LL
2017-09-16 08:18,2017-09-16,08:18,9.461,H 
2017-09-16 14:18,2017-09-16,14:18,0.501,L 
2017-09-16 20:42,2017-09-16,20:42,10.573,HH
2017-09-17 03:00,2017-09-17,03:00,-0.165,LL
2017-09-17 09:18,2017-09-17,09:18,9.890,H 
2017-09-17 15:24,2017-09-17,15:24,0.376,L 
2017-09-17 21:42,2017-09-17,21:42,10.868,HH
2017-09-18 04:00,2017-09-18,04:00,-0.402,LL
2017-09-18 10:24,2017-09-18,10:24,10.110,H 
2017-09-18 16:18,2017-09-18,16:18,-0.005,L 
2017-09-18 22:36,2017-09-18,22:36,10.930,HH
2017-09-19 04:48,2017-09-19,04:48,-0.418,LL
2017-09-19 11:06,2017-09-19,11:06,10.537,H 
2017-09-19 17:06,2017-09-19,17:06,-0.067,L 
2017-09-19 23:24,2017-09-19,23:24,11.055,HH
2017-09-20 05:36,2017-09-20,05:36,-0.293,LL
2017-09-20 12:00,2017-09-20,12:00,10.658,H 
2017-09-20 17:54,2017-09-20,17:54,-0.165,LL
2017-09-21 00:18,2017-09-21,00:18,11.045,HH
2017-09-21 06:24,2017-09-21,06:24,0.008,L 
2017-09-21 12:36,2017-09-21,12:36,11.006,H 
2017-09-21 18:48,2017-09-21,18:48,0.396,L 
2017-09-22 01:06,2017-09-22,01:06,10.881,HH
2017-09-22 07:06,2017-09-22,07:06,0.363,LL
2017-09-22 13:18,2017-09-22,13:18,10.688,H 
2017-09-22 19:18,2017-09-22,19:18,0.008,LL
2017-09-23 01:36,2017-09-23,01:36,10.307,H 
2017-09-23 07:48,2017-09-23,07:48,0.015,L 
2017-09-23 13:54,2017-09-23,13:54,10.405,HH
2017-09-23 20:06,2017-09-23,20:06,0.150,LL
2017-09-24 02:30,2017-09-24,02:30,9.956,H 
2017-09-24 08:30,2017-09-24,08:30,0.635,L 
2017-09-24 14:42,2017-09-24,14:42,10.274,HH
2017-09-24 20:54,2017-09-24,20:54,0.606,LL
2017-09-25 03:12,2017-09-25,03:12,9.566,H 
2017-09-25 09:12,2017-09-25,09:12,0.950,L 
2017-09-25 15:36,2017-09-25,15:36,9.697,HH
2017-09-25 21:42,2017-09-25,21:42,0.793,LL
2017-09-26 04:06,2017-09-26,04:06,8.942,H 
2017-09-26 10:00,2017-09-26,10:00,1.567,L 
2017-09-26 16:18,2017-09-26,16:18,9.421,HH
2017-09-26 22:30,2017-09-26,22:30,1.245,LL
2017-09-27 04:54,2017-09-27,04:54,8.581,H 
2017-09-27 10:48,2017-09-27,10:48,2.079,L 
2017-09-27 17:06,2017-09-27,17:06,9.621,HH
2017-09-27 23:24,2017-09-27,23:24,1.924,LL
2017-09-28 05:36,2017-09-28,05:36,8.608,H 
2017-09-28 11:42,2017-09-28,11:42,2.459,L 
2017-09-28 18:00,2017-09-28,18:00,8.972,HH
2017-09-29 00:18,2017-09-29,00:18,1.882,LL
2017-09-29 06:48,2017-09-29,06:48,8.421,H 
2017-09-29 12:48,2017-09-29,12:48,2.712,L 
2017-09-29 19:00,2017-09-29,19:00,8.844,HH
2017-09-30 01:12,2017-09-30,01:12,1.665,LL
2017-09-30 07:36,2017-09-30,07:36,8.424,H 
2017-09-30 13:30,2017-09-30,13:30,2.154,L 
2017-09-30 19:54,2017-09-30,19:54,9.123,HH
2017-10-01 02:18,2017-10-01,02:18,1.144,LL
2017-10-01 08:24,2017-10-01,08:24,8.384,H 
2017-10-01 14:30,2017-10-01,14:30,1.524,L 
2017-10-01 20:42,2017-10-01,20:42,9.021,HH
2017-10-02 03:00,2017-10-02,03:00,0.711,LL
2017-10-02 09:18,2017-10-02,09:18,8.818,H 
2017-10-02 15:12,2017-10-02,15:12,1.304,L 
2017-10-02 21:30,2017-10-02,21:30,9.779,HH
2017-10-03 03:42,2017-10-03,03:42,0.904,L 
2017-10-03 09:54,2017-10-03,09:54,9.182,H 
2017-10-03 16:00,2017-10-03,16:00,0.461,LL
2017-10-03 22:12,2017-10-03,22:12,9.707,HH
2017-10-04 04:30,2017-10-04,04:30,-0.405,LL
2017-10-04 10:48,2017-10-04,10:48,9.438,H 
2017-10-04 16:48,2017-10-04,16:48,-0.165,L 
2017-10-04 22:54,2017-10-04,22:54,9.992,HH
2017-10-05 05:00,2017-10-05,05:00,-0.274,L 
2017-10-05 11:18,2017-10-05,11:18,10.081,H 
2017-10-05 17:24,2017-10-05,17:24,-0.366,LL
2017-10-05 23:36,2017-10-05,23:36,10.491,HH
2017-10-06 05:48,2017-10-06,05:48,-0.238,L 
2017-10-06 11:54,2017-10-06,11:54,10.763,HH
2017-10-06 18:00,2017-10-06,18:00,-0.730,LL
2017-10-07 00:18,2017-10-07,00:18,10.652,H 
2017-10-07 06:30,2017-10-07,06:30,-0.326,L 
2017-10-07 12:36,2017-10-07,12:36,11.042,HH
2017-10-07 18:48,2017-10-07,18:48,-0.861,LL
2017-10-08 01:06,2017-10-08,01:06,10.658,H 
2017-10-08 07:06,2017-10-08,07:06,-0.208,L 
2017-10-08 13:18,2017-10-08,13:18,11.298,HH
2017-10-08 19:48,2017-10-08,19:48,-0.802,LL
2017-10-09 01:54,2017-10-09,01:54,10.258,H 
2017-10-09 07:54,2017-10-09,07:54,-0.182,L 
2017-10-09 14:12,2017-10-09,14:12,11.170,HH
2017-10-09 20:36,2017-10-09,20:36,-0.398,LL
2017-10-10 02:48,2017-10-10,02:48,10.300,H 
2017-10-10 08:48,2017-10-10,08:48,-0.057,L 
2017-10-10 15:06,2017-10-10,15:06,10.891,HH
2017-10-10 21:30,2017-10-10,21:30,-0.477,LL
2017-10-11 03:48,2017-10-11,03:48,9.582,H 
2017-10-11 09:48,2017-10-11,09:48,0.218,L 
2017-10-11 16:06,2017-10-11,16:06,10.625,HH
2017-10-11 22:36,2017-10-11,22:36,-0.270,LL
2017-10-12 04:48,2017-10-12,04:48,9.470,H 
2017-10-12 10:54,2017-10-12,10:54,0.845,L 
2017-10-12 17:18,2017-10-12,17:18,10.113,HH
2017-10-12 23:36,2017-10-12,23:36,-0.064,LL
2017-10-13 06:00,2017-10-13,06:00,9.083,H 
2017-10-13 11:54,2017-10-13,11:54,0.855,L 
2017-10-13 18:18,2017-10-13,18:18,10.038,HH
2017-10-14 00:42,2017-10-14,00:42,0.051,LL
2017-10-14 07:00,2017-10-14,07:00,9.041,H 
2017-10-14 13:06,2017-10-14,13:06,0.533,L 
2017-10-14 19:24,2017-10-14,19:24,9.779,HH
2017-10-15 01:42,2017-10-15,01:42,0.022,LL
2017-10-15 08:12,2017-10-15,08:12,9.592,H 
2017-10-15 14:06,2017-10-15,14:06,1.006,L 
2017-10-15 20:36,2017-10-15,20:36,10.668,HH
2017-10-16 02:48,2017-10-16,02:48,0.350,LL
2017-10-16 09:06,2017-10-16,09:06,9.477,H 
2017-10-16 15:06,2017-10-16,15:06,0.169,L 
2017-10-16 21:24,2017-10-16,21:24,10.123,H 
2017-10-17 03:42,2017-10-17,03:42,0.087,LL
2017-10-17 10:00,2017-10-17,10:00,10.127,HH
2017-10-17 16:06,2017-10-17,16:06,0.337,L 
2017-10-17 22:18,2017-10-17,22:18,10.294,HH
2017-10-18 04:36,2017-10-18,04:36,-0.172,LL
2017-10-18 10:36,2017-10-18,10:36,10.031,H 
2017-10-18 17:00,2017-10-18,17:00,-0.759,LL
2017-10-18 23:12,2017-10-18,23:12,9.900,H 
2017-10-19 05:12,2017-10-19,05:12,0.028,L 
2017-10-19 11:24,2017-10-19,11:24,10.524,HH
2017-10-19 17:36,2017-10-19,17:36,-0.139,LL
2017-10-20 00:00,2017-10-20,00:00,9.818,H 
2017-10-20 06:00,2017-10-20,06:00,0.012,L 
2017-10-20 12:12,2017-10-20,12:12,10.123,HH
2017-10-20 18:24,2017-10-20,18:24,-0.218,LL
2017-10-21 00:36,2017-10-21,00:36,9.490,H 
2017-10-21 06:30,2017-10-21,06:30,0.333,L 
2017-10-21 12:42,2017-10-21,12:42,10.366,HH
2017-10-21 19:00,2017-10-21,19:00,-0.103,LL
2017-10-22 01:18,2017-10-22,01:18,9.477,H 
2017-10-22 07:12,2017-10-22,07:12,0.796,L 
2017-10-22 13:24,2017-10-22,13:24,9.979,HH
2017-10-22 19:36,2017-10-22,19:36,0.258,LL
2017-10-23 01:54,2017-10-23,01:54,9.149,H 
2017-10-23 07:54,2017-10-23,07:54,0.861,L 
2017-10-23 14:06,2017-10-23,14:06,9.785,HH
2017-10-23 20:24,2017-10-23,20:24,0.510,LL
2017-10-24 02:42,2017-10-24,02:42,8.988,H 
2017-10-24 08:30,2017-10-24,08:30,1.760,L 
2017-10-24 14:48,2017-10-24,14:48,9.858,HH
2017-10-24 21:06,2017-10-24,21:06,1.219,LL
2017-10-25 03:36,2017-10-25,03:36,9.310,H 
2017-10-25 09:30,2017-10-25,09:30,2.410,L 
2017-10-25 15:42,2017-10-25,15:42,9.789,HH
2017-10-25 21:42,2017-10-25,21:42,1.626,LL
2017-10-26 04:06,2017-10-26,04:06,9.014,H 
2017-10-26 10:12,2017-10-26,10:12,2.738,L 
2017-10-26 16:24,2017-10-26,16:24,9.802,HH
2017-10-26 22:54,2017-10-26,22:54,1.678,LL
2017-10-27 05:06,2017-10-27,05:06,8.368,H 
2017-10-27 11:00,2017-10-27,11:00,2.161,L 
2017-10-27 17:00,2017-10-27,17:00,8.827,HH
2017-10-27 23:30,2017-10-27,23:30,1.462,LL
2017-10-28 05:48,2017-10-28,05:48,8.450,H 
2017-10-28 11:42,2017-10-28,11:42,2.354,L 
2017-10-28 18:06,2017-10-28,18:06,8.988,HH
2017-10-29 00:24,2017-10-29,00:24,1.655,LL
2017-10-29 06:48,2017-10-29,06:48,8.693,H 
2017-10-29 12:48,2017-10-29,12:48,2.361,L 
2017-10-29 19:12,2017-10-29,19:12,9.549,HH
2017-10-30 01:06,2017-10-30,01:06,2.568,LL
2017-10-30 07:54,2017-10-30,07:54,10.966,HH
2017-10-30 14:48,2017-10-30,14:48,2.574,L 
2017-10-30 20:18,2017-10-30,20:18,8.693,H 
2017-10-31 02:18,2017-10-31,02:18,1.026,LL
2017-10-31 08:42,2017-10-31,08:42,8.854,H 
2017-10-31 14:36,2017-10-31,14:36,1.094,L 
2017-10-31 20:48,2017-10-31,20:48,9.313,HH
2017-11-01 02:54,2017-11-01,02:54,0.173,LL
2017-11-01 09:12,2017-11-01,09:12,9.234,H 
2017-11-01 15:24,2017-11-01,15:24,0.281,L 
2017-11-01 21:36,2017-11-01,21:36,10.015,H 
2017-11-02 03:36,2017-11-02,03:36,0.281,L 
2017-11-02 10:00,2017-11-02,10:00,10.271,HH
2017-11-02 16:12,2017-11-02,16:12,-0.284,LL
2017-11-02 22:30,2017-11-02,22:30,10.278,H 
2017-11-03 04:24,2017-11-03,04:24,-0.064,L 
2017-11-03 10:42,2017-11-03,10:42,10.940,HH
2017-11-03 16:54,2017-11-03,16:54,-0.674,LL
2017-11-03 23:06,2017-11-03,23:06,10.222,H 
2017-11-04 05:06,2017-11-04,05:06,-1.018,L 
2017-11-04 11:30,2017-11-04,11:30,11.147,HH
2017-11-04 17:42,2017-11-04,17:42,-1.392,LL
2017-11-05 00:00,2017-11-05,00:00,10.524,H 
2017-11-05 05:00,2017-11-05,05:00,-0.277,L 
2017-11-05 11:18,2017-11-05,11:18,11.757,HH
2017-11-05 17:30,2017-11-05,17:30,-1.055,LL
2017-11-05 23:54,2017-11-05,23:54,11.085,H 
2017-11-06 05:48,2017-11-06,05:48,-0.014,L 
2017-11-06 12:06,2017-11-06,12:06,11.760,HH
2017-11-06 18:24,2017-11-06,18:24,-1.376,LL
2017-11-07 00:42,2017-11-07,00:42,10.360,H 
2017-11-07 06:36,2017-11-07,06:36,-0.395,L 
2017-11-07 12:54,2017-11-07,12:54,11.780,HH
2017-11-07 19:12,2017-11-07,19:12,-1.084,LL
2017-11-08 01:24,2017-11-08,01:24,10.337,H 
2017-11-08 07:36,2017-11-08,07:36,0.543,L 
2017-11-08 13:54,2017-11-08,13:54,11.468,HH
2017-11-08 20:18,2017-11-08,20:18,-0.431,LL
2017-11-09 02:36,2017-11-09,02:36,10.222,H 
2017-11-09 08:36,2017-11-09,08:36,0.602,L 
2017-11-09 14:48,2017-11-09,14:48,10.871,HH
2017-11-09 21:12,2017-11-09,21:12,0.074,LL
2017-11-10 03:42,2017-11-10,03:42,10.274,HH
2017-11-10 09:36,2017-11-10,09:36,0.507,L 
2017-11-10 16:00,2017-11-10,16:00,9.611,H 
2017-11-10 22:24,2017-11-10,22:24,-0.382,LL
2017-11-11 04:36,2017-11-11,04:36,8.739,H 
2017-11-11 10:36,2017-11-11,10:36,0.412,L 
2017-11-11 17:00,2017-11-11,17:00,9.464,HH
2017-11-11 23:24,2017-11-11,23:24,-0.333,LL
2017-11-12 05:48,2017-11-12,05:48,9.024,H 
2017-11-12 11:54,2017-11-12,11:54,0.629,L 
2017-11-12 18:06,2017-11-12,18:06,9.507,HH
2017-11-13 00:24,2017-11-13,00:24,0.084,LL
2017-11-13 06:54,2017-11-13,06:54,9.447,H 
2017-11-13 12:54,2017-11-13,12:54,0.655,L 
2017-11-13 19:30,2017-11-13,19:30,9.523,HH
2017-11-14 01:30,2017-11-14,01:30,0.346,LL
2017-11-14 07:36,2017-11-14,07:36,9.818,H 
2017-11-14 13:54,2017-11-14,13:54,0.888,LL
2017-11-14 20:18,2017-11-14,20:18,10.087,HH
2017-11-15 02:24,2017-11-15,02:24,1.052,L 
2017-11-15 08:30,2017-11-15,08:30,10.195,HH
2017-11-15 14:54,2017-11-15,14:54,0.445,LL
2017-11-15 21:00,2017-11-15,21:00,10.018,H 
2017-11-16 03:06,2017-11-16,03:06,0.865,L 
2017-11-16 09:36,2017-11-16,09:36,10.727,HH
2017-11-16 15:36,2017-11-16,15:36,0.576,LL
2017-11-16 21:48,2017-11-16,21:48,10.291,H 
2017-11-17 03:54,2017-11-17,03:54,1.062,L 
2017-11-17 10:06,2017-11-17,10:06,10.363,HH
2017-11-17 16:24,2017-11-17,16:24,-0.270,LL
2017-11-17 22:36,2017-11-17,22:36,9.021,H 
2017-11-18 04:30,2017-11-18,04:30,0.809,L 
2017-11-18 10:54,2017-11-18,10:54,10.507,HH
2017-11-18 17:00,2017-11-18,17:00,0.570,LL
2017-11-18 23:00,2017-11-18,23:00,9.838,H 
2017-11-19 05:12,2017-11-19,05:12,1.905,L 
2017-11-19 11:12,2017-11-19,11:12,11.436,HH
2017-11-19 17:36,2017-11-19,17:36,0.156,LL
2017-11-20 00:06,2017-11-20,00:06,8.945,H 
2017-11-20 05:36,2017-11-20,05:36,1.140,L 
2017-11-20 11:42,2017-11-20,11:42,9.589,HH
2017-11-20 18:18,2017-11-20,18:18,-0.074,LL
2017-11-21 00:24,2017-11-21,00:24,8.332,H 
2017-11-21 06:24,2017-11-21,06:24,1.108,L 
2017-11-21 12:36,2017-11-21,12:36,9.887,HH
2017-11-21 18:54,2017-11-21,18:54,0.494,LL
2017-11-22 01:12,2017-11-22,01:12,8.949,H 
2017-11-22 07:00,2017-11-22,07:00,1.511,L 
2017-11-22 13:12,2017-11-22,13:12,10.028,HH
2017-11-22 19:30,2017-11-22,19:30,0.901,LL
2017-11-23 02:00,2017-11-23,02:00,8.283,H 
2017-11-23 07:30,2017-11-23,07:30,1.846,L 
2017-11-23 13:54,2017-11-23,13:54,8.991,HH
2017-11-23 20:18,2017-11-23,20:18,0.514,LL
2017-11-24 02:30,2017-11-24,02:30,8.424,H 
2017-11-24 08:36,2017-11-24,08:36,2.371,L 
2017-11-24 14:30,2017-11-24,14:30,9.201,HH
2017-11-24 21:06,2017-11-24,21:06,1.026,LL
2017-11-25 03:24,2017-11-25,03:24,8.801,H 
2017-11-25 09:24,2017-11-25,09:24,2.771,L 
2017-11-25 15:36,2017-11-25,15:36,9.306,HH
2017-11-25 21:48,2017-11-25,21:48,1.547,LL
2017-11-26 04:06,2017-11-26,04:06,8.932,H 
2017-11-26 10:12,2017-11-26,10:12,2.223,L 
2017-11-26 16:30,2017-11-26,16:30,8.355,H 
2017-11-26 22:48,2017-11-26,22:48,0.963,LL
2017-11-27 05:06,2017-11-27,05:06,8.463,HH
2017-11-27 11:06,2017-11-27,11:06,1.711,L 
2017-11-27 17:18,2017-11-27,17:18,8.555,HH
2017-11-27 23:30,2017-11-27,23:30,0.947,LL
2017-11-28 05:42,2017-11-28,05:42,8.460,H 
2017-11-28 12:12,2017-11-28,12:12,1.413,L 
2017-11-28 18:12,2017-11-28,18:12,8.919,HH
2017-11-29 00:24,2017-11-29,00:24,0.845,L 
2017-11-29 06:36,2017-11-29,06:36,8.906,H 
2017-11-29 13:06,2017-11-29,13:06,0.586,LL
2017-11-29 19:12,2017-11-29,19:12,8.309,H 
2017-11-30 01:18,2017-11-30,01:18,0.432,LL
2017-11-30 07:48,2017-11-30,07:48,9.854,HH
2017-11-30 13:54,2017-11-30,13:54,0.461,L 
2017-11-30 20:00,2017-11-30,20:00,9.513,H 
2017-12-01 02:06,2017-12-01,02:06,0.455,L 
2017-12-01 08:24,2017-12-01,08:24,10.442,HH
2017-12-01 14:36,2017-12-01,14:36,-0.346,LL
2017-12-01 20:54,2017-12-01,20:54,9.785,H 
2017-12-02 03:00,2017-12-02,03:00,-0.379,L 
2017-12-02 09:12,2017-12-02,09:12,10.858,HH
2017-12-02 15:30,2017-12-02,15:30,-0.927,LL
2017-12-02 21:48,2017-12-02,21:48,10.238,H 
2017-12-03 03:42,2017-12-03,03:42,-0.192,L 
2017-12-03 10:00,2017-12-03,10:00,11.603,HH
2017-12-03 16:18,2017-12-03,16:18,-1.514,LL
2017-12-03 22:36,2017-12-03,22:36,10.310,H 
2017-12-04 04:36,2017-12-04,04:36,-0.677,L 
2017-12-04 10:54,2017-12-04,10:54,11.764,HH
2017-12-04 17:18,2017-12-04,17:18,-1.885,LL
2017-12-04 23:36,2017-12-04,23:36,10.356,H 
